2026-07-31T23:18:31Z	terminal-collector-lane-pair-matrix	PASS	.github/task-runs/2026-08-01-rv64-v12a-holder-cohort-rebind/evidence/terminal-collector-current-attempt-3/summary.json
2026-07-31T23:18:31Z	terminal-holder-upstream-counterexamples	PASS	.github/task-runs/2026-08-01-rv64-v12a-holder-cohort-rebind/evidence/terminal-duplicate-current-attempt-2/summary.txt
2026-08-01T00:00:49Z	define-selected-consumer-projection	PASS	.github/task-runs/2026-08-01-rv64-v12a-holder-cohort-rebind/evidence/define-projection-attempt-4/receipt.json
2026-08-01T00:00:57Z	v11h-frozen-checker-replay-current	PASS	.github/task-runs/2026-08-01-rv64-v12a-holder-cohort-rebind/evidence/v11h-checker-replay-current-attempt-8/receipt.json
2026-08-01T00:01:03Z	v12a-holder-graph-frozen-audit	PASS	.github/task-runs/2026-08-01-rv64-v12a-holder-cohort-rebind/evidence/current-instance-graph-audit/instance-graph-frozen-audit.json
2026-08-01T00:01:09Z	producer-holder-local-semantic-ledger	GAP	.github/task-runs/2026-08-01-rv64-v12a-holder-cohort-rebind/evidence/current-semantic-coverage-attempt-8/producer-holder-semantic-coverage.json
2026-08-01T00:01:54Z	semantic-checker-contract-tests	PASS	.github/task-runs/2026-08-01-rv64-v12a-holder-cohort-rebind/evidence/semantic-checker-tests-attempt-1.log
2026-08-01T00:03:44Z	make-producer-holder-semantic-gate	PASS	.github/task-runs/2026-08-01-rv64-v12a-holder-cohort-rebind/evidence/make-semantic-gate-attempt-2.log
2026-08-01T01:06:57Z	v11u-compile-input-closure-review	PASS	.github/task-runs/2026-08-01-rv64-v12a-holder-cohort-rebind/reviewer-result-v12b.md
2026-08-01T01:13:11Z	strict-guard-scoped	GAP	.github/task-runs/2026-08-01-rv64-v12a-holder-cohort-rebind/evidence/strict-guard-scope-result.txt
